client_id,variation,variation_clean,is_test
4872110,control,control,False
8096768,control,control,False
9831463,test,test,True
8271447,test,test,True
4512238,control,control,False
7651296,control,control,False
3654308,control,control,False
7248701,test,test,True
2124042,test,test,True
653513,control,control,False
7374417,test,test,True
4832032,test,test,True
6821616,test,test,True
7935784,control,control,False
7387776,control,control,False
9554182,control,control,False
5272209,control,control,False
6021910,control,control,False
4204215,test,test,True
7078031,control,control,False
3389794,test,test,True
3498846,control,control,False
5269746,control,control,False
2267895,test,test,True
8381127,control,control,False
8230864,test,test,True
2139373,test,test,True
2237173,test,test,True
3499970,test,test,True
8455559,test,test,True
1064246,control,control,False
2015570,control,control,False
2048565,control,control,False
8597361,control,control,False
4401866,test,test,True
827472,control,control,False
818914,test,test,True
9881868,control,control,False
1318988,control,control,False
2468250,test,test,True
7249987,test,test,True
4570615,control,control,False
2024110,test,test,True
5552624,test,test,True
609351,control,control,False
7505356,test,test,True
6894922,test,test,True
2284215,control,control,False
3571454,test,test,True
4973221,test,test,True
5242471,test,test,True
3886128,test,test,True
503070,control,control,False
2787049,control,control,False
1584114,test,test,True
8543419,test,test,True
2269601,control,control,False
5691230,test,test,True
7167985,control,control,False
8164635,test,test,True
3803002,test,test,True
8533714,control,control,False
5688264,control,control,False
8931195,test,test,True
2035198,test,test,True
5202350,test,test,True
4555837,test,test,True
7458927,test,test,True
9649288,test,test,True
608170,test,test,True
2836509,control,control,False
4885208,test,test,True
4769852,test,test,True
3222318,test,test,True
8854775,test,test,True
2671459,test,test,True
3360254,test,test,True
9784052,control,control,False
8210027,control,control,False
3377468,test,test,True
6481853,test,test,True
9192778,test,test,True
728887,control,control,False
8989552,control,control,False
8957750,control,control,False
2547981,test,test,True
3500099,test,test,True
4229623,test,test,True
9059746,test,test,True
9661207,control,control,False
746892,test,test,True
3780735,control,control,False
1023460,test,test,True
4851295,test,test,True
8809906,control,control,False
8807809,control,control,False
500483,test,test,True
5659775,control,control,False
9305842,control,control,False
9489462,test,test,True
8072513,control,control,False
5897806,control,control,False
1670482,test,test,True
5732702,control,control,False
5235584,test,test,True
176114,test,test,True
6680536,test,test,True
5666935,control,control,False
9895888,control,control,False
6816658,control,control,False
8072028,test,test,True
2417474,test,test,True
5211432,test,test,True
8048009,test,test,True
6650452,test,test,True
5019568,test,test,True
1423478,test,test,True
4960936,control,control,False
1241532,control,control,False
3823180,test,test,True
8760580,test,test,True
1659643,control,control,False
5559456,test,test,True
8022126,test,test,True
2693087,test,test,True
5161383,test,test,True
9190472,control,control,False
8452111,test,test,True
5506257,test,test,True
8260257,test,test,True
3341851,control,control,False
3596519,test,test,True
9412140,control,control,False
9271098,test,test,True
8190159,test,test,True
6177495,control,control,False
2785558,test,test,True
1146189,control,control,False
7095220,test,test,True
3100051,test,test,True
7427791,control,control,False
3752989,test,test,True
7907204,control,control,False
8137117,test,test,True
2147992,test,test,True
3510217,test,test,True
6887071,test,test,True
9878904,control,control,False
6138068,test,test,True
7079268,control,control,False
2774213,control,control,False
277251,control,control,False
4508248,test,test,True
7758245,test,test,True
7778106,control,control,False
8568326,test,test,True
2740227,control,control,False
2769749,test,test,True
8127172,test,test,True
8187143,control,control,False
1085768,test,test,True
1760972,control,control,False
7570145,control,control,False
8093368,control,control,False
3276921,control,control,False
9230554,test,test,True
8530290,control,control,False
2747401,test,test,True
302202,control,control,False
4508836,control,control,False
113964,test,test,True
8804120,control,control,False
1162535,control,control,False
7368217,control,control,False
1346649,test,test,True
9032080,test,test,True
842569,test,test,True
6012779,test,test,True
3329470,test,test,True
2488210,test,test,True
9926629,test,test,True
9497997,test,test,True
5245070,test,test,True
4862279,test,test,True
9382040,control,control,False
3798962,control,control,False
5391356,control,control,False
390511,control,control,False
4885697,control,control,False
4691601,control,control,False
841486,control,control,False
2533612,control,control,False
1250886,control,control,False
5753660,test,test,True
466588,test,test,True
7338537,test,test,True
2291589,test,test,True
1891305,control,control,False
2882250,test,test,True
5449926,control,control,False
3323343,control,control,False
9503398,test,test,True
7399802,test,test,True
4859072,test,test,True
3057623,test,test,True
1742239,control,control,False
7254258,control,control,False
2759407,test,test,True
4861885,control,control,False
6110525,control,control,False
363128,test,test,True
1022723,test,test,True
8245214,control,control,False
7685319,control,control,False
9915602,control,control,False
4554556,test,test,True
7859805,control,control,False
2647605,test,test,True
1148508,test,test,True
6182278,test,test,True
2394940,test,test,True
1385958,test,test,True
3313138,test,test,True
7694508,test,test,True
9445598,control,control,False
2016715,test,test,True
1686722,test,test,True
7695672,control,control,False
1852350,test,test,True
2983687,control,control,False
732703,control,control,False
5257410,test,test,True
915256,test,test,True
3839635,control,control,False
1736857,test,test,True
4666061,test,test,True
9245469,test,test,True
168989,test,test,True
1583448,test,test,True
8691545,control,control,False
6197898,control,control,False
6005427,control,control,False
8053780,control,control,False
7187447,control,control,False
9244581,control,control,False
6650238,control,control,False
5948866,test,test,True
3687856,test,test,True
2214073,test,test,True
9346486,control,control,False
8313009,test,test,True
2709693,control,control,False
9820543,control,control,False
5429742,control,control,False
6227290,control,control,False
2406074,control,control,False
4801845,control,control,False
4238188,test,test,True
2915887,control,control,False
3135849,test,test,True
8357927,test,test,True
8178567,test,test,True
7469877,control,control,False
8800426,control,control,False
7486083,test,test,True
1164010,test,test,True
4628926,control,control,False
7695417,control,control,False
4921288,test,test,True
3210401,control,control,False
2649382,test,test,True
458326,test,test,True
7340401,test,test,True
1443967,control,control,False
6292909,test,test,True
353658,control,control,False
1601079,control,control,False
559394,control,control,False
7497398,control,control,False
8313768,control,control,False
1688786,test,test,True
1174070,test,test,True
4310884,test,test,True
7020952,control,control,False
7687196,control,control,False
3342092,test,test,True
8577908,test,test,True
5143024,test,test,True
7423231,control,control,False
3240261,control,control,False
1366806,control,control,False
1015208,test,test,True
4386094,test,test,True
8032606,test,test,True
8872273,test,test,True
2734031,test,test,True
317043,control,control,False
4563768,control,control,False
6456950,test,test,True
85515,control,control,False
659594,control,control,False
707340,control,control,False
4998187,test,test,True
2292333,control,control,False
1584422,test,test,True
8822072,test,test,True
6315358,test,test,True
2849164,control,control,False
2023345,control,control,False
7146551,control,control,False
3507329,test,test,True
5826160,test,test,True
2840610,control,control,False
3137209,test,test,True
8722384,control,control,False
459076,test,test,True
5300171,test,test,True
9044013,control,control,False
2669177,control,control,False
4830541,control,control,False
2819742,test,test,True
3649658,control,control,False
8158004,control,control,False
8549146,control,control,False
260843,test,test,True
1304282,control,control,False
2959614,test,test,True
1631869,test,test,True
8730454,control,control,False
7005543,control,control,False
8400512,control,control,False
843403,control,control,False
5222265,test,test,True
769765,control,control,False
337421,test,test,True
1245799,control,control,False
7605728,control,control,False
1393064,test,test,True
2476260,control,control,False
3479493,control,control,False
9088935,control,control,False
1909564,control,control,False
8970209,control,control,False
7563117,control,control,False
9519150,test,test,True
3553373,control,control,False
5734970,control,control,False
5219963,test,test,True
5418190,control,control,False
9406651,test,test,True
4935419,control,control,False
5425029,control,control,False
840501,test,test,True
4307797,control,control,False
4105875,control,control,False
2006296,test,test,True
9261217,control,control,False
8271883,test,test,True
1678122,control,control,False
8060479,test,test,True
1283616,control,control,False
3440881,test,test,True
4936729,control,control,False
9690466,test,test,True
8876185,test,test,True
4199359,test,test,True
5049170,control,control,False
8902724,test,test,True
9558971,control,control,False
6099815,control,control,False
7561644,test,test,True
6251313,test,test,True
3761003,test,test,True
4600195,test,test,True
3070720,control,control,False
5090640,test,test,True
1731766,test,test,True
5516768,control,control,False
2725506,test,test,True
3449739,control,control,False
6936822,test,test,True
7833317,control,control,False
149593,control,control,False
395018,test,test,True
9718332,test,test,True
1837851,control,control,False
790935,control,control,False
5357266,test,test,True
2156661,test,test,True
9485320,test,test,True
9177871,test,test,True
2359427,test,test,True
5787222,test,test,True
1045632,control,control,False
8680521,test,test,True
7755452,control,control,False
953375,test,test,True
823501,control,control,False
7607296,control,control,False
1060842,test,test,True
170798,test,test,True
9506767,test,test,True
8976119,control,control,False
9612039,control,control,False
8808358,test,test,True
9413627,test,test,True
6629974,test,test,True
8239508,control,control,False
9128493,control,control,False
6106183,test,test,True
2931629,test,test,True
6050920,test,test,True
9360100,control,control,False
2555492,control,control,False
956460,control,control,False
992452,test,test,True
2619562,control,control,False
5701128,control,control,False
4786660,test,test,True
4825433,control,control,False
9935772,control,control,False
2264683,test,test,True
7588645,test,test,True
149192,test,test,True
1966795,test,test,True
2724633,control,control,False
6993367,test,test,True
2037181,control,control,False
2511371,control,control,False
4964111,control,control,False
845163,control,control,False
1038898,test,test,True
7037641,control,control,False
8617326,test,test,True
8104276,control,control,False
1353393,control,control,False
3924155,control,control,False
9356338,test,test,True
7166032,control,control,False
9672092,test,test,True
2296594,control,control,False
7453646,test,test,True
3131167,test,test,True
3698680,test,test,True
7148285,test,test,True
975772,control,control,False
8175603,test,test,True
1263818,control,control,False
424267,control,control,False
3994773,control,control,False
9633573,test,test,True
8679790,test,test,True
4388078,test,test,True
2982738,control,control,False
721450,test,test,True
2782008,control,control,False
3433766,control,control,False
1133720,test,test,True
5033948,test,test,True
2973864,test,test,True
5276734,test,test,True
8179513,control,control,False
601954,control,control,False
4395041,control,control,False
3803958,control,control,False
4238196,control,control,False
9727724,test,test,True
9085035,test,test,True
1245225,control,control,False
779244,test,test,True
5279217,control,control,False
3695352,control,control,False
989686,test,test,True
606032,control,control,False
9018150,test,test,True
5401188,test,test,True
6953596,control,control,False
7724609,test,test,True
7002158,test,test,True
6650453,control,control,False
9546409,control,control,False
5184711,control,control,False
2722729,test,test,True
7825597,test,test,True
914638,test,test,True
7372914,control,control,False
9141367,control,control,False
5159329,test,test,True
5858436,test,test,True
5115750,control,control,False
8985041,control,control,False
4598561,test,test,True
3091837,test,test,True
4424716,control,control,False
7826821,test,test,True
4430331,test,test,True
4616062,test,test,True
9920068,control,control,False
6691729,test,test,True
4567019,control,control,False
5899889,test,test,True
7558828,control,control,False
5356988,control,control,False
5087066,control,control,False
6564761,test,test,True
320499,control,control,False
774276,test,test,True
219592,test,test,True
9977189,test,test,True
1423584,control,control,False
9204296,control,control,False
5952009,control,control,False
1836285,test,test,True
3042494,control,control,False
8180590,test,test,True
5701805,control,control,False
9341296,test,test,True
3385748,test,test,True
5430666,test,test,True
5418992,control,control,False
1249423,test,test,True
1574816,control,control,False
3477900,test,test,True
9359596,control,control,False
4632647,control,control,False
9545569,test,test,True
6618173,test,test,True
5396631,control,control,False
9573973,control,control,False
2385832,test,test,True
5780655,test,test,True
3806942,test,test,True
2545371,control,control,False
1943211,test,test,True
5403184,test,test,True
7039050,test,test,True
9071796,test,test,True
5329326,test,test,True
7415186,control,control,False
9359715,control,control,False
3372332,test,test,True
792564,test,test,True
7094793,control,control,False
807572,test,test,True
7102100,test,test,True
5690637,test,test,True
8045890,control,control,False
8908514,control,control,False
9525223,control,control,False
1535594,test,test,True
1513728,test,test,True
7000554,test,test,True
4230237,test,test,True
4607987,control,control,False
4002069,control,control,False
907562,test,test,True
646758,control,control,False
6075629,test,test,True
1313545,test,test,True
9199470,test,test,True
3264886,test,test,True
4785815,test,test,True
2069344,test,test,True
3574365,test,test,True
1499663,control,control,False
9212543,control,control,False
3738923,control,control,False
6866131,test,test,True
6435776,test,test,True
6066332,control,control,False
9913967,test,test,True
5187667,control,control,False
2311614,control,control,False
8751708,control,control,False
5440423,test,test,True
1512734,test,test,True
9615182,control,control,False
9138391,control,control,False
4634003,test,test,True
893384,control,control,False
1606396,control,control,False
8385717,control,control,False
7833991,test,test,True
4198709,test,test,True
9783233,test,test,True
3337145,test,test,True
3655678,control,control,False
3577625,test,test,True
7419944,test,test,True
5798479,control,control,False
8072034,test,test,True
1728846,test,test,True
3874051,control,control,False
2907218,control,control,False
194816,test,test,True
2283151,control,control,False
5144248,test,test,True
5251466,test,test,True
172422,test,test,True
7216282,test,test,True
7570418,control,control,False
5388829,test,test,True
9712280,test,test,True
4385791,control,control,False
5082856,test,test,True
7825783,control,control,False
861552,test,test,True
807898,control,control,False
8950736,control,control,False
2590530,test,test,True
4222205,test,test,True
2169990,control,control,False
1149706,test,test,True
9287794,test,test,True
1864196,test,test,True
9784155,control,control,False
3969539,test,test,True
2075655,test,test,True
2032495,control,control,False
2594549,test,test,True
8492504,control,control,False
7359197,test,test,True
774703,test,test,True
424592,test,test,True
5919815,test,test,True
9581142,control,control,False
1547428,test,test,True
97147,test,test,True
6647577,test,test,True
8586252,control,control,False
4043033,test,test,True
6149469,test,test,True
21353,control,control,False
1414085,control,control,False
9862831,control,control,False
4926581,control,control,False
9041172,test,test,True
7740260,test,test,True
3498441,control,control,False
6559795,control,control,False
3298257,test,test,True
1969164,test,test,True
8918860,control,control,False
1299623,test,test,True
6660293,control,control,False
5990891,test,test,True
6862376,control,control,False
1500611,control,control,False
2388642,test,test,True
5856474,control,control,False
8811563,test,test,True
3318367,test,test,True
5783371,test,test,True
7332962,test,test,True
8986507,test,test,True
3776549,test,test,True
6284055,control,control,False
2383076,test,test,True
7086173,control,control,False
7348795,control,control,False
7569020,control,control,False
1542807,control,control,False
9515063,test,test,True
9299735,control,control,False
8669314,control,control,False
5017428,control,control,False
9951010,test,test,True
1921266,control,control,False
5621030,test,test,True
5211908,control,control,False
7552544,control,control,False
2307904,control,control,False
7872046,test,test,True
1866365,test,test,True
5392133,test,test,True
8156996,control,control,False
6619275,control,control,False
7711539,control,control,False
3637020,test,test,True
8106405,control,control,False
5191587,control,control,False
7776888,control,control,False
2711126,control,control,False
9307390,test,test,True
4722638,control,control,False
8251431,test,test,True
3012216,test,test,True
2453264,control,control,False
3647266,test,test,True
5237799,test,test,True
7900761,test,test,True
1016217,test,test,True
470187,test,test,True
5253517,control,control,False
4273386,control,control,False
4512887,control,control,False
4522971,control,control,False
6972161,control,control,False
8962726,test,test,True
6713112,test,test,True
2301328,test,test,True
6675974,control,control,False
2620479,test,test,True
5523456,test,test,True
6867920,test,test,True
7348365,test,test,True
7784966,test,test,True
3624120,control,control,False
3931823,control,control,False
5991012,test,test,True
3071976,test,test,True
9985540,test,test,True
9574629,control,control,False
1613887,control,control,False
6353311,test,test,True
3264966,control,control,False
2475425,test,test,True
9429325,control,control,False
4820914,test,test,True
2814060,control,control,False
4929063,test,test,True
9112859,control,control,False
2997774,control,control,False
4521176,control,control,False
6494495,control,control,False
7702962,control,control,False
4825865,test,test,True
6124081,test,test,True
8279701,test,test,True
5647851,control,control,False
5801507,test,test,True
2612792,test,test,True
7794766,test,test,True
1168106,test,test,True
9062666,test,test,True
4867026,control,control,False
7403377,control,control,False
5920964,control,control,False
9428509,control,control,False
6568346,control,control,False
8689959,control,control,False
9288691,control,control,False
5789598,control,control,False
9551767,test,test,True
6036578,control,control,False
7843741,test,test,True
4006336,test,test,True
8091770,control,control,False
3903512,test,test,True
412025,test,test,True
9830562,control,control,False
9245362,test,test,True
3393250,test,test,True
9329051,control,control,False
6568343,test,test,True
9912944,control,control,False
9948208,test,test,True
1627521,control,control,False
8125145,test,test,True
5801058,control,control,False
5066099,test,test,True
695704,test,test,True
2405156,control,control,False
2683922,test,test,True
8463143,control,control,False
1236333,test,test,True
7584268,test,test,True
8468092,control,control,False
2124271,test,test,True
9974892,test,test,True
6524192,test,test,True
104884,control,control,False
5494232,control,control,False
2070044,test,test,True
5533953,test,test,True
5569747,test,test,True
4735965,test,test,True
2906027,control,control,False
2485287,test,test,True
5195254,control,control,False
8883596,test,test,True
5629464,test,test,True
7017871,test,test,True
949880,control,control,False
9257964,test,test,True
9069531,test,test,True
2485121,test,test,True
1605977,test,test,True
2277480,test,test,True
7622290,test,test,True
2605995,test,test,True
3169738,control,control,False
184211,control,control,False
6012255,control,control,False
5499472,test,test,True
3502601,control,control,False
7828827,test,test,True
1437247,test,test,True
978612,control,control,False
7130735,control,control,False
3939045,test,test,True
8646648,test,test,True
2012634,control,control,False
2097144,test,test,True
5855902,control,control,False
7105739,control,control,False
6217227,control,control,False
560810,test,test,True
3240673,test,test,True
7525168,control,control,False
4847732,control,control,False
7655415,control,control,False
2138300,control,control,False
5436477,control,control,False
1656011,test,test,True
346781,test,test,True
3577478,control,control,False
3015082,test,test,True
1346422,control,control,False
9451964,control,control,False
710837,test,test,True
5663301,control,control,False
2155691,control,control,False
3550402,test,test,True
9798901,test,test,True
8404071,control,control,False
9418418,control,control,False
2078513,test,test,True
7386580,control,control,False
4166740,test,test,True
2920044,control,control,False
1037867,test,test,True
103627,test,test,True
5125050,control,control,False
4590842,control,control,False
1018307,control,control,False
3774848,control,control,False
6822308,test,test,True
7028952,control,control,False
8441983,test,test,True
4941260,test,test,True
3500632,control,control,False
4351664,test,test,True
3523070,test,test,True
5250877,control,control,False
5382083,control,control,False
2189393,control,control,False
8665939,test,test,True
7597197,test,test,True
8003314,test,test,True
2334273,control,control,False
5927852,control,control,False
6061926,control,control,False
8026841,test,test,True
7216614,control,control,False
9435107,test,test,True
9153284,test,test,True
1482158,test,test,True
8034538,test,test,True
4442699,control,control,False
7394279,test,test,True
3831041,control,control,False
217500,control,control,False
7636757,test,test,True
248531,test,test,True
9789519,control,control,False
5301953,test,test,True
8599689,control,control,False
415987,test,test,True
5194824,test,test,True
8460327,control,control,False
7661252,test,test,True
1990597,test,test,True
6312949,test,test,True
3253916,test,test,True
8666191,control,control,False
8894931,test,test,True
1575010,test,test,True
1149636,control,control,False
2544704,test,test,True
2063428,control,control,False
2142404,control,control,False
2781124,control,control,False
8359032,control,control,False
307881,test,test,True
2132534,control,control,False
6271257,test,test,True
9409148,test,test,True
2365348,control,control,False
7516259,control,control,False
7194322,test,test,True
9196376,test,test,True
613804,test,test,True
614307,control,control,False
883011,test,test,True
5559264,test,test,True
1567815,control,control,False
9939889,control,control,False
6787400,test,test,True
2379892,test,test,True
7460065,test,test,True
8989119,test,test,True
8120861,control,control,False
8711093,control,control,False
9849989,control,control,False
299523,control,control,False
4541045,test,test,True
3073291,test,test,True
7950882,test,test,True
5944118,control,control,False
1504422,control,control,False
8219634,test,test,True
7935734,test,test,True
7226397,control,control,False
7159995,control,control,False
6137907,control,control,False
4781233,control,control,False
2515513,control,control,False
6031368,control,control,False
3351045,control,control,False
3940497,test,test,True
2424817,test,test,True
7594212,test,test,True
8471628,test,test,True
5872502,test,test,True
2916890,control,control,False
2242363,control,control,False
2304816,test,test,True
2177579,control,control,False
7214648,control,control,False
7431514,control,control,False
2575645,control,control,False
124646,test,test,True
5110460,test,test,True
590547,control,control,False
5080755,test,test,True
472352,test,test,True
6920944,control,control,False
2128476,test,test,True
9293110,test,test,True
4458210,control,control,False
5843649,test,test,True
1846630,control,control,False
2322507,test,test,True
8201889,control,control,False
7389407,control,control,False
4514930,test,test,True
1786005,control,control,False
3205643,control,control,False
3871536,test,test,True
2368241,test,test,True
4821536,test,test,True
250763,control,control,False
6163403,control,control,False
3954295,test,test,True
7654305,test,test,True
1541367,test,test,True
7590004,control,control,False
9046009,control,control,False
6949145,control,control,False
7095768,test,test,True
738215,test,test,True
2577121,control,control,False
9605796,control,control,False
5132280,control,control,False
6640295,control,control,False
588836,control,control,False
542536,test,test,True
338896,control,control,False
8892860,test,test,True
2192044,test,test,True
2654807,control,control,False
1228930,test,test,True
6101948,test,test,True
3421897,test,test,True
7184892,test,test,True
6574018,test,test,True
4544713,test,test,True
5353248,control,control,False
9215076,test,test,True
7544394,test,test,True
9331315,test,test,True
3588397,control,control,False
7374949,test,test,True
9162908,control,control,False
317438,test,test,True
310380,control,control,False
506333,control,control,False
5557573,test,test,True
1435713,test,test,True
9456475,test,test,True
1328022,control,control,False
6207205,test,test,True
6511554,test,test,True
8043075,control,control,False
525348,control,control,False
58194,test,test,True
3255767,control,control,False
8438553,control,control,False
6582979,control,control,False
866712,control,control,False
3710637,test,test,True
6751438,test,test,True
5153292,test,test,True
319618,test,test,True
7151270,test,test,True
5908353,test,test,True
7644542,test,test,True
6798048,test,test,True
3760660,control,control,False
8381763,control,control,False
2353745,control,control,False
3116809,test,test,True
3263729,test,test,True
7967889,test,test,True
9061226,test,test,True
426756,control,control,False
4224816,control,control,False
3401687,control,control,False
9016178,control,control,False
7723001,test,test,True
1332173,control,control,False
7807684,test,test,True
4373565,test,test,True
2601028,control,control,False
1078809,test,test,True
7378434,test,test,True
4079649,control,control,False
7485852,control,control,False
6017155,control,control,False
8331994,control,control,False
9586701,test,test,True
1856109,test,test,True
2466344,test,test,True
2163213,test,test,True
3243773,test,test,True
5048441,control,control,False
5402582,control,control,False
7953362,control,control,False
7949443,control,control,False
1749073,test,test,True
8886422,test,test,True
2278314,test,test,True
3826744,control,control,False
6408586,test,test,True
2439828,control,control,False
6122553,test,test,True
653399,test,test,True
7305195,control,control,False
2279817,control,control,False
4104755,test,test,True
3297370,test,test,True
3371006,control,control,False
4477529,test,test,True
5933623,test,test,True
7802782,control,control,False
4321387,test,test,True
8185919,test,test,True
7280122,test,test,True
3569925,control,control,False
5116278,test,test,True
3344583,control,control,False
8060688,control,control,False
989958,test,test,True
8719839,test,test,True
4190442,control,control,False
2879347,control,control,False
482346,control,control,False
5470686,test,test,True
8035978,control,control,False
1813966,control,control,False
9290596,test,test,True
8687599,test,test,True
8348036,control,control,False
4689809,test,test,True
4033061,control,control,False
6708593,test,test,True
6612679,control,control,False
5040726,test,test,True
19060,test,test,True
2382972,control,control,False
4365782,test,test,True
6171995,control,control,False
62805,test,test,True
5835400,test,test,True
8347135,test,test,True
1416397,test,test,True
5567516,test,test,True
7122737,control,control,False
5872680,test,test,True
2886641,test,test,True
5282949,control,control,False
4745827,control,control,False
3113731,test,test,True
2291205,control,control,False
6124096,test,test,True
4861157,control,control,False
1657840,test,test,True
4991444,test,test,True
5305264,control,control,False
5974761,test,test,True
2853210,test,test,True
1798725,control,control,False
2221017,test,test,True
3752974,test,test,True
5378456,control,control,False
7569257,test,test,True
7106363,control,control,False
8213408,test,test,True
1237949,test,test,True
5151733,test,test,True
6385837,test,test,True
4257470,control,control,False
4447050,control,control,False
675841,test,test,True
3670754,test,test,True
6900662,control,control,False
5134006,test,test,True
9779242,test,test,True
7893320,control,control,False
9646284,test,test,True
6202761,control,control,False
9444871,control,control,False
3035283,control,control,False
5096180,control,control,False
8901193,test,test,True
8722595,control,control,False
1506138,control,control,False
5040920,test,test,True
2291551,test,test,True
9279099,test,test,True
664466,control,control,False
7654274,control,control,False
3574383,control,control,False
2631761,test,test,True
5349080,test,test,True
9805884,test,test,True
8290113,test,test,True
5334822,test,test,True
7842244,test,test,True
8163927,test,test,True
8235640,control,control,False
3604010,test,test,True
8286448,test,test,True
165301,control,control,False
1939085,test,test,True
8946857,test,test,True
2609515,test,test,True
3327085,control,control,False
5127750,control,control,False
809835,control,control,False
327362,test,test,True
3796973,control,control,False
703403,control,control,False
9557232,control,control,False
8509527,control,control,False
3638678,control,control,False
144169,control,control,False
9707262,test,test,True
7282833,control,control,False
6183002,test,test,True
6306692,control,control,False
6043294,control,control,False
7990535,control,control,False
1771547,test,test,True
1057707,test,test,True
4805662,test,test,True
4304328,control,control,False
3430468,control,control,False
695350,control,control,False
928070,test,test,True
8762901,test,test,True
4736508,test,test,True
9243506,test,test,True
7392799,control,control,False
8062855,control,control,False
2735156,test,test,True
7800668,test,test,True
5531736,control,control,False
1064795,control,control,False
2634295,control,control,False
9815123,test,test,True
7962192,control,control,False
8910128,test,test,True
1516891,test,test,True
1944175,test,test,True
8981928,test,test,True
6488664,test,test,True
6338480,control,control,False
6013275,control,control,False
6495156,test,test,True
2418227,test,test,True
5748636,control,control,False
9610974,control,control,False
1576775,test,test,True
6765501,control,control,False
405107,test,test,True
5475328,test,test,True
1012445,test,test,True
882086,control,control,False
8506529,control,control,False
2199998,test,test,True
2169938,control,control,False
1814147,control,control,False
6389700,control,control,False
230492,control,control,False
2611104,test,test,True
3098610,test,test,True
6461504,control,control,False
340480,test,test,True
4552746,test,test,True
2059749,test,test,True
8415542,test,test,True
9771197,control,control,False
7009824,control,control,False
5279633,test,test,True
3903635,test,test,True
1742491,control,control,False
2305789,control,control,False
5353906,test,test,True
794595,control,control,False
4249720,control,control,False
8029833,control,control,False
1354259,test,test,True
7235072,control,control,False
1822256,test,test,True
8586150,test,test,True
7490372,test,test,True
2572316,test,test,True
5703783,control,control,False
6489602,control,control,False
1760804,test,test,True
8966527,control,control,False
1897201,test,test,True
6796240,control,control,False
5843105,test,test,True
4847964,control,control,False
9826220,control,control,False
2666114,control,control,False
2982359,test,test,True
2052733,control,control,False
3624125,control,control,False
6783480,test,test,True
3096259,test,test,True
7367037,control,control,False
1730224,control,control,False
5782980,test,test,True
4627033,control,control,False
6234276,test,test,True
790615,test,test,True
1481142,test,test,True
7595293,control,control,False
3778929,test,test,True
2752072,test,test,True
655223,test,test,True
5215496,control,control,False
4118034,test,test,True
9164418,test,test,True
8782708,test,test,True
8750952,control,control,False
2202822,control,control,False
1580013,control,control,False
5188690,test,test,True
7851919,control,control,False
6370233,test,test,True
5753581,control,control,False
5328115,test,test,True
8255200,control,control,False
3928076,control,control,False
8434228,test,test,True
5698733,test,test,True
8224799,control,control,False
2273603,control,control,False
3023031,control,control,False
8600631,test,test,True
7517412,control,control,False
7246035,control,control,False
3215349,test,test,True
8836730,control,control,False
7072566,test,test,True
9738273,control,control,False
1111595,test,test,True
7568052,test,test,True
6463395,test,test,True
4412635,test,test,True
5171196,control,control,False
5026716,test,test,True
590336,control,control,False
6729297,control,control,False
2506130,test,test,True
2794479,test,test,True
7535186,test,test,True
2754872,test,test,True
8329803,test,test,True
3897933,control,control,False
1960131,test,test,True
9130823,control,control,False
8624993,test,test,True
3017374,test,test,True
3424011,test,test,True
3434100,control,control,False
3560967,control,control,False
9123233,test,test,True
6646605,control,control,False
3837682,test,test,True
7631686,test,test,True
406265,test,test,True
8862540,test,test,True
4413573,control,control,False
197955,control,control,False
292662,control,control,False
5508174,test,test,True
1566028,control,control,False
1835630,control,control,False
9517540,control,control,False
4606072,control,control,False
4151322,control,control,False
3344462,test,test,True
4669241,control,control,False
3934629,control,control,False
6069792,test,test,True
3922691,control,control,False
5806372,control,control,False
2708685,control,control,False
1110805,control,control,False
2953672,test,test,True
1192394,control,control,False
8527826,control,control,False
2583298,test,test,True
6158722,test,test,True
5332058,control,control,False
2988219,test,test,True
9972747,control,control,False
8067026,control,control,False
1631043,test,test,True
6007167,test,test,True
9107244,test,test,True
4656524,test,test,True
7495325,test,test,True
9436513,control,control,False
9432466,test,test,True
5768962,test,test,True
7111677,test,test,True
3183069,test,test,True
8304087,control,control,False
3812833,test,test,True
933031,test,test,True
5056708,test,test,True
2064675,test,test,True
709919,control,control,False
8797924,test,test,True
6577234,control,control,False
644423,control,control,False
5963880,control,control,False
2230745,control,control,False
9814273,control,control,False
708289,control,control,False
8592146,control,control,False
1018270,control,control,False
7874890,test,test,True
3225099,control,control,False
5164122,test,test,True
3906238,test,test,True
3930546,control,control,False
3630049,test,test,True
6259148,control,control,False
6005999,test,test,True
3872272,control,control,False
7305657,control,control,False
6003198,test,test,True
8229929,control,control,False
7241458,test,test,True
3161828,control,control,False
2819503,test,test,True
8183731,test,test,True
4230904,test,test,True
4008625,control,control,False
823839,test,test,True
8315555,control,control,False
1904503,test,test,True
6358660,control,control,False
4487878,control,control,False
7762867,control,control,False
685080,control,control,False
3392152,control,control,False
3301541,test,test,True
824914,control,control,False
786785,control,control,False
55265,test,test,True
9749516,test,test,True
1346732,test,test,True
8115034,control,control,False
2079676,test,test,True
2194434,control,control,False
6374745,test,test,True
4847719,control,control,False
1584456,test,test,True
5119450,test,test,True
7559891,control,control,False
3135230,control,control,False
9215181,test,test,True
7645385,test,test,True
9263440,control,control,False
6974095,control,control,False
1141025,test,test,True
2877612,control,control,False
114566,control,control,False
7402828,control,control,False
2678430,test,test,True
2870521,test,test,True
7487434,control,control,False
4815206,control,control,False
